playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
6633.0,Blanca Rodriguez,F,Wraps,40.0,66.0,140.0,172.5,105.0
4605.0,Imogen Allan,F,Raw,23.5,69.45,120.0,150.0,65.0
23048.0,Christopher Heinen,M,Raw,27.0,88.2,207.5,222.5,160.0
27717.0,James McDonald,M,Raw,29.0,120.5,192.5,200.0,117.5
23528.0,Ricardo Marin,M,Raw,21.0,82.4,225.0,250.0,140.0
15513.0,Hayden Manson,M,Raw,35.5,104.0,185.0,220.0,120.0
28498.0,Margaret Aproberts-Warren,F,Raw,28.5,70.6,92.5,105.0,50.0
8348.0,Tamecia Robinson,F,Wraps,38.0,89.6,87.5,120.0,45.0
29348.0,Emmanuel Adeagbo,M,Raw,29.0,82.5,262.5,297.5,157.5
4037.0,Derrick Burnside,M,Single-ply,36.5,83.0,215.5,226.8,170.1
2566.0,Samantha Trujillo,F,Raw,23.0,76.55,115.0,142.5,55.0
15662.0,John Lenz,M,Multi-ply,42.0,109.86,352.5,247.5,245.0
19934.0,Kelsey Lueck,F,Raw,24.0,105.5,125.0,142.5,87.5
11374.0,Cynthia Hindermann,F,Raw,30.5,106.9,155.0,182.5,72.5
3000.0,Amber Krugman,F,Raw,28.0,65.4,112.5,132.5,47.5
7335.0,Nicholas Khoo,M,Raw,21.5,65.5,142.5,177.5,102.5
21093.0,James Cooper,M,Raw,15.0,51.4,82.5,95.0,45.0
10333.0,Imelda Fowler,F,Raw,55.0,41.87,70.0,140.0,47.5
2973.0,Emily Medina,F,Raw,26.5,60.25,100.0,145.0,55.0
7505.0,Martin Olivera,M,Raw,28.0,99.1,205.0,247.5,155.0
10305.0,Brittany Martin,F,Raw,30.0,66.4,127.5,155.0,67.5
19009.0,Ed Mitchell,M,Single-ply,42.0,122.0,282.5,245.0,227.5
16534.0,Nathaniel Margolis,M,Raw,24.5,51.15,85.0,130.0,42.5
10244.0,Klaudia Poszwa,F,Raw,16.5,46.88,95.0,105.0,40.0
13658.0,Georges Mingot,M,Single-ply,52.0,81.2,232.5,215.0,170.0
24333.0,Brock Webb,M,Raw,20.0,87.1,232.5,252.5,157.5
21536.0,Lauren Angelet,F,Wraps,35.0,65.23,142.88,167.83,81.65
5449.0,Robert Strange,M,Raw,,89.47,170.0,220.0,117.5
28597.0,Shelly Yates,F,Wraps,,88.4,152.5,157.5,72.5
21514.0,Nam Do,M,Raw,27.0,74.9,225.0,260.0,175.0
22229.0,Liz Freel,F,Single-ply,36.0,74.12,240.0,237.5,160.0
4584.0,Ricardo Lozado,M,Raw,19.0,65.9,110.0,160.0,92.5
25834.0,Ugo Masarotti,M,Raw,,119.06,270.0,275.0,165.0
29339.0,Ken Jones,M,Wraps,61.0,114.0,212.5,200.0,80.0
7267.0,Natalie Freed,F,Raw,31.5,49.5,80.0,137.5,67.5
4084.0,Sara Holt,F,Raw,26.0,75.66,112.5,150.0,80.0
12110.0,Valentina Pachina,F,Wraps,25.0,50.6,105.0,95.0,60.0
16912.0,Charles Touchinsky,M,Wraps,60.5,121.93,206.38,204.12,149.69
20233.0,Meagan Rickabaugh,F,Raw,26.5,62.96,122.5,152.5,67.5
7439.0,Aaron Simm,M,Wraps,22.0,80.8,250.0,295.0,130.0
15119.0,Ronalds Kiploks Uldis,M,Raw,18.5,92.45,252.5,295.0,152.5
11204.0,Amber Anthony,F,Raw,31.0,66.3,92.5,122.5,45.0
2641.0,Kellee Rassau,F,Raw,45.5,92.0,80.0,130.0,60.0
21643.0,Sara Greene,F,Raw,30.5,80.9,100.0,110.0,52.5
9331.0,Brandon Cu,M,Raw,20.0,75.0,182.5,237.5,127.5
26599.0,Jordan Seago,M,Raw,29.0,98.6,230.0,292.5,150.0
14570.0,Jaime Rodriguez,M,Single-ply,16.0,108.8,160.0,187.5,97.5
11959.0,Keara Hickey,F,Raw,21.5,56.1,105.0,117.5,55.0
11436.0,Samantha Thomasson,F,Raw,16.5,61.8,115.0,115.0,65.0
29615.0,Marlon John,M,Wraps,22.0,55.0,130.0,137.5,85.0
7558.0,Hannah Anderson,F,Wraps,30.0,58.8,90.0,150.0,55.0
971.0,Paulina Ing,F,Raw,34.5,67.0,100.0,150.0,70.0
1453.0,Irina Primakova,F,Single-ply,22.5,46.76,152.5,132.5,87.5
880.0,Emmerik Vanhee,M,Single-ply,25.5,73.41,240.0,240.0,192.5
3386.0,David Aguayo,M,Raw,27.0,58.01,92.5,150.0,82.5
24605.0,Stephan Zaets,M,Raw,18.5,78.8,150.0,172.5,92.5
2463.0,Lucas Silva,M,Raw,17.5,67.2,87.5,137.5,67.5
6977.0,Charlie Prazak,M,Wraps,25.0,67.59,127.01,174.63,81.65
12745.0,Kim-Raino Roelvaag,M,Single-ply,28.5,73.91,310.0,267.5,230.0
13468.0,Julio Garcia,M,Wraps,25.0,55.34,136.08,165.56,106.59
9687.0,Michael Lewis,M,Raw,27.5,80.2,220.0,237.5,125.0
18303.0,Paulina Morales,F,Raw,25.5,51.56,122.5,117.5,67.5
25591.0,Ulyses Gonzalez,M,Wraps,28.0,80.9,250.0,250.0,160.0
15918.0,Zachary Young,M,Raw,,104.3,205.0,237.5,155.0
27520.0,Gavin Turrell,M,Raw,46.5,103.15,170.0,255.0,165.0
22939.0,Anna Rapoport,F,Wraps,44.0,67.5,100.0,140.0,55.0
9561.0,Warren Ross,M,Raw,39.0,81.72,150.0,170.0,105.0
29724.0,Linda Rousseau,F,Raw,63.5,81.0,122.5,115.0,62.5
23035.0,David Bodger,M,Raw,32.0,106.8,215.0,272.5,172.5
10127.0,Dan Baker,M,Wraps,48.0,72.76,181.44,188.24,95.25
11215.0,Charles Bradshaw,M,Multi-ply,19.0,93.89,238.14,233.6,129.27
10881.0,Zayd Coats,M,Raw,9.5,34.8,35.0,60.0,18.5
8137.0,Brandon Young,M,Raw,23.0,109.1,190.0,210.0,132.5
26988.0,Mike Mansfield,M,Wraps,16.0,72.8,127.5,167.5,95.0
18307.0,Richard Silva,M,Raw,20.0,68.05,155.0,220.0,115.0
17911.0,Giovanna Ortega,F,Single-ply,20.5,62.49,175.0,170.0,100.0
20592.0,Gabriel Smith,M,Raw,19.5,93.8,205.0,200.0,112.5
28368.0,Leon Sparango,M,Single-ply,35.0,74.96,225.0,215.0,152.5
1741.0,Ed Mitchell,M,Single-ply,41.0,120.07,240.0,237.5,207.5
16423.0,Seiken Sano,M,Single-ply,20.5,111.4,295.0,275.0,210.0
11004.0,Daniel Hester,M,Wraps,29.0,81.65,182.5,220.0,132.5
4949.0,Paula Yuan,F,Raw,21.5,53.9,107.5,135.0,47.5
28779.0,Adam Bownds,M,Raw,33.5,102.45,225.0,265.0,155.0
3023.0,Nicholas Russo,M,Raw,24.5,73.7,215.0,242.5,122.5
2583.0,Dawn Butler,F,Raw,52.0,76.5,75.0,120.0,45.0
15099.0,Kaleb Tessena,M,Wraps,19.5,106.68,192.78,215.46,165.56
20165.0,Chamille Chow,F,Raw,20.5,68.4,115.0,162.5,52.5
26338.0,Joseph Felipe Babila,M,Raw,26.0,119.6,175.0,225.0,132.5
4850.0,Michael Holt,M,Wraps,19.0,66.86,192.78,215.46,136.08
29621.0,Carrie Fernandez,F,Raw,26.0,75.0,127.5,137.5,72.5
29663.0,Dennis Fix,M,Raw,18.0,81.9,140.0,165.0,102.5
22705.0,Jonathon Bareng,M,Single-ply,32.0,67.4,250.0,260.0,187.5
21481.0,Ryan Scott,M,Raw,40.0,89.5,227.5,252.5,140.0
26178.0,Shelby Horton,F,Raw,25.0,59.6,107.5,120.0,55.0
27445.0,Kimberly Kim,F,Wraps,25.0,51.6,132.5,142.5,75.0
1723.0,Martin Olivera,M,Raw,27.0,99.5,210.0,232.5,162.5
8485.0,Bryan Haske,M,Single-ply,21.0,95.71,142.5,210.0,107.5
346.0,Madison Benson,F,Raw,17.0,81.8,120.0,160.0,52.5
13028.0,Justin Aliotta,M,Raw,33.0,80.4,190.0,230.0,127.5
8821.0,Kai Caswell,M,Raw,26.0,108.95,256.28,294.84,204.12
25676.0,Russell Barlow,M,Single-ply,19.0,105.9,272.5,260.0,142.5
7534.0,Meghan Rabut,F,Wraps,29.0,66.86,125.0,160.0,77.5
23389.0,Trevor Mensen,M,Wraps,17.0,123.92,152.5,200.0,110.0
21579.0,James Lorian,M,Raw,26.5,111.3,240.0,280.0,160.0
8886.0,Amy Zou,F,Raw,24.0,59.65,117.5,125.0,55.0
24884.0,Corey Joyal,M,Raw,39.0,97.65,252.5,260.0,157.5
10504.0,Eileen Lam-Laville,F,Raw,14.5,50.08,52.5,80.0,30.0
7301.0,Danielle Overcash,F,Raw,27.0,55.38,125.0,187.5,75.0
20023.0,Rachael Mirvish,F,Raw,40.0,54.5,60.0,90.0,40.0
25809.0,Craig Jacobsen,M,Raw,28.0,79.0,155.0,210.0,110.0
3050.0,Michelle Wood,F,Wraps,,90.0,131.54,154.22,90.72
29521.0,Joel Salvatori,M,Wraps,23.0,90.0,207.5,260.0,140.0
11335.0,Janusz Witkowski,M,Wraps,55.5,107.8,185.0,215.0,147.5
24039.0,Jose Elias,M,Wraps,20.0,131.6,255.0,310.0,180.0
7748.0,Thomas Rychlik,M,Raw,29.5,95.8,187.5,212.5,130.0
9381.0,Gregory Hughes,M,Wraps,19.5,74.62,142.88,192.78,120.2
10933.0,Ihar Yuzapchuk,M,Raw,17.5,65.0,177.5,197.5,132.5
6032.0,Erick Lewis,M,Raw,18.5,154.2,325.0,305.0,215.0
9621.0,Nil Saybe,M,Raw,27.0,136.0,252.5,265.0,170.0
2724.0,Asley Armstrong,F,Raw,23.5,57.5,102.5,162.5,57.5
18008.0,Marsea Williams,F,Raw,39.0,105.0,150.0,172.5,107.5
10898.0,Jason Jimenez,M,Raw,20.0,107.05,187.5,275.0,130.0
21375.0,Ryan Calder,M,Raw,21.5,118.4,225.0,290.0,175.0
10986.0,Thi Troung,F,Raw,26.0,47.05,75.0,112.5,42.5
4738.0,Nick Gilmore,M,Raw,,59.0,175.0,205.0,95.0
4832.0,Adir Barazani,M,Wraps,23.0,91.1,210.0,200.0,140.0
8090.0,Larry Shamblin,M,Raw,54.0,114.8,152.5,205.0,90.0
12932.0,Michael Valliere,M,Raw,26.0,99.4,250.0,275.0,187.5
21859.0,Jamie Smith,M,Raw,21.5,90.75,207.5,240.0,132.5
9116.0,Yuko Sakuyama,F,Raw,26.5,55.95,115.0,125.0,90.0
15134.0,Carlos Ferreyra,M,Raw,19.0,89.3,260.0,265.5,170.5
10392.0,Véronique Gaillard,F,Raw,48.5,50.96,97.5,100.0,50.0
29411.0,Jessica Eberhart,F,Raw,23.5,75.9,147.5,150.0,72.5
24367.0,Jesse Marvin,M,Raw,19.0,81.28,182.5,227.5,137.5
2171.0,Suzanne Hartwig-Gary,F,Raw,45.5,51.15,150.0,152.5,70.0
25143.0,Justin McGarvey,M,Wraps,26.0,93.9,267.5,337.5,165.0
24330.0,Patrick Dunbar,M,Raw,20.0,85.09,140.0,192.5,117.5
4659.0,Alex Stoll,M,Raw,19.5,111.6,277.5,295.0,160.0
17117.0,Chance Rennie,M,Raw,39.0,86.2,195.0,187.5,135.0
13789.0,John Aube,M,Raw,17.5,81.15,192.5,212.5,105.0
29966.0,Brynn Hamilton,F,Raw,17.5,51.18,117.5,132.5,57.5
1994.0,Kendal Heyman,F,Wraps,32.0,70.4,117.5,120.0,60.0
16115.0,Zach Barcroft,M,Raw,25.5,136.5,272.5,275.0,180.0
19278.0,Cole Birch,M,Raw,17.5,53.8,115.0,160.0,67.5
3498.0,Jason Cwanek,M,Raw,28.0,88.09,212.5,272.5,132.5
485.0,Willie Tau,M,Raw,60.0,140.0,240.0,220.0,170.0
12792.0,Daniel Mitchell,M,Raw,48.5,94.3,182.5,182.5,120.0
5026.0,Leona Senyk,F,Raw,89.5,71.34,20.0,40.0,30.0
13369.0,Alina Chashchyna,F,Raw,14.5,42.35,92.5,105.0,45.0
28606.0,Leif Erikson,M,Raw,18.5,73.5,215.0,215.0,125.0
5252.0,Macy Ballew,F,Raw,19.5,77.1,87.5,100.0,47.5
14957.0,Jordan Tom,M,Raw,22.5,62.75,220.0,245.0,140.0
3566.0,Tasha Ward,F,Wraps,31.0,64.68,80.01,110.0,52.48
8673.0,Dawn Van Den Heuvel,F,Wraps,42.0,114.49,140.0,150.0,77.5
21623.0,Tyler Eastman,M,Wraps,29.0,109.3,237.5,240.0,167.5
9161.0,Gene Blair,M,Single-ply,15.0,67.5,142.88,179.17,74.84
15938.0,Lars Allison,M,Raw,24.5,81.1,182.5,242.5,117.5
19083.0,David Pink,M,Wraps,31.0,98.3,212.5,232.5,150.0
17644.0,Chris Andrews,M,Raw,19.0,89.04,170.0,190.0,120.0
15076.0,Julie Shugg,F,Raw,51.5,97.35,70.0,100.0,47.5
29865.0,Pamela Bartz,F,Single-ply,24.5,56.0,185.0,165.0,80.0
25264.0,David Johns,M,Raw,50.0,124.1,275.0,307.5,170.0
28078.0,Ryan Kimball,M,Raw,29.0,108.9,305.0,317.5,210.0
24552.0,Kaitlin Korbitz,F,Raw,31.5,103.3,120.0,152.5,72.5
26026.0,Mellissa Hurley,F,Wraps,38.5,56.6,102.5,135.0,60.0
6029.0,Elan Terra,M,Raw,15.5,65.6,162.5,167.5,92.5
9992.0,Mohamed Ahmed,M,Single-ply,27.5,117.14,300.0,310.0,240.0
25323.0,Xavier Borne,M,Raw,52.5,80.1,145.0,192.5,120.0
15294.0,Howard Asch,M,Raw,47.0,89.24,215.0,215.0,137.5
28836.0,Dede Leinwohl,F,Single-ply,41.0,59.51,110.0,140.5,77.5
24125.0,Kim Roland,F,Raw,44.0,66.9,105.0,120.0,65.0
17585.0,Michael Trentin,M,Wraps,34.0,81.9,195.0,220.0,140.0
21943.0,Wei-Ling Chen,F,Single-ply,30.5,46.34,195.0,185.0,95.0
5576.0,Christine Waring,F,Raw,50.5,88.6,97.5,125.0,57.5
7721.0,Viet Phi Phan,M,Raw,24.5,73.0,177.5,245.0,117.5
22888.0,Hervé Cocaud,M,Raw,41.0,82.25,172.5,242.5,125.0
2649.0,May Chang,F,Raw,37.5,51.0,107.5,130.0,52.5
22741.0,Zach Rohde,M,Raw,21.5,90.3,190.0,195.0,125.0
8957.0,Richard Islas,M,Raw,22.0,89.9,145.0,200.0,142.5
15315.0,Alexandra Posada,F,Raw,22.5,101.34,117.5,137.5,57.5
2579.0,Ben Janeke,M,Raw,31.0,122.9,232.5,260.0,182.5
8972.0,Valerie Muller,F,Raw,43.0,81.0,145.0,195.0,97.5
15010.0,Chase Brower,M,Raw,24.0,89.15,202.5,250.0,137.5
18386.0,Ryan Dinozo,M,Raw,23.0,74.66,162.5,170.0,97.5
13130.0,Cristina Ciraudo,F,Raw,54.5,54.8,87.5,112.5,52.5
11497.0,Stuart O'Brien,M,Wraps,35.0,108.9,310.0,282.5,165.0
5799.0,Ondřej Mališka,M,Wraps,19.0,74.95,205.0,230.0,135.0
27909.0,Jimmy Tu,M,Raw,20.0,77.07,205.0,245.0,115.0
10507.0,Eric Adams,M,Raw,27.0,102.8,222.5,267.5,150.0
2805.0,Tanya Christiansen,F,Wraps,36.0,100.24,105.0,152.5,62.5
26853.0,Sebastian Diaz,M,Raw,48.0,132.6,150.0,172.5,107.5
20492.0,Angela Bivens,F,Raw,36.0,74.4,152.5,190.0,90.0
291.0,Kyle Comes,M,Wraps,26.0,109.13,272.5,290.0,227.5
9334.0,Mathew Schamburg,M,Single-ply,23.0,109.2,312.5,277.5,240.0
12559.0,Jimmy Nguyen,M,Raw,23.0,73.6,192.5,242.5,110.0
21521.0,Yosuke Kiuchi,M,Single-ply,20.5,65.64,267.5,277.5,175.0
15786.0,Steve Harstad,M,Raw,53.5,82.42,150.0,200.0,95.0
28484.0,Michal Skonieczny,M,Raw,17.5,69.3,167.5,217.5,125.0
17309.0,Hanna Kubeczka,F,Raw,40.0,107.2,130.0,145.0,75.0
10620.0,Andrea Searby,F,Wraps,28.0,72.8,100.0,145.0,55.0
16239.0,Todd Knickman,M,Raw,48.0,118.0,265.0,285.0,210.0
13271.0,Justin Smith,M,Raw,24.5,91.74,222.5,237.5,165.0
7676.0,Susie Rose,F,Raw,75.0,56.2,50.0,97.5,35.0
15488.0,Rachel Hughes,F,Raw,27.0,49.55,90.0,95.0,42.5
4513.0,Sergey Kiselev,M,Wraps,20.0,116.0,307.5,315.0,210.0
26664.0,Manjot Jassal,M,Raw,19.5,91.4,150.0,192.5,100.0
2949.0,Chris Bartley,M,Raw,42.0,89.0,240.0,282.5,160.0
1765.0,Edward Fernandez,M,Raw,31.5,101.7,175.0,240.0,150.0
5658.0,Leigh Ann Lively,F,Raw,47.0,66.95,98.0,117.5,45.0
6478.0,Claudia Coppola,F,Raw,21.5,56.75,102.5,130.0,62.5
6067.0,Joe Segura,M,Wraps,23.0,98.43,200.0,235.0,125.0
16178.0,John Dixon,M,Raw,21.0,104.0,247.5,265.0,157.5
18363.0,Wesley Walden,M,Raw,,132.8,197.5,232.5,132.5
3885.0,Sue Nova,F,Raw,54.5,101.3,130.0,145.0,62.5
4699.0,Alec Lord,M,Raw,19.0,61.3,120.0,125.0,70.0
22333.0,Amy Knotts,F,Raw,35.0,79.4,105.0,130.0,57.5
23685.0,Pavel Karagashev,M,Raw,29.0,97.0,305.0,320.0,190.0
20624.0,Brian Hutton,M,Raw,61.5,102.95,200.0,230.0,115.0
13884.0,Lauren Gibson,F,Raw,27.5,55.1,72.5,92.5,47.5
27518.0,Joe Mendez,M,Raw,41.0,86.2,160.0,192.5,110.0
13862.0,Troy Becker,M,Raw,22.5,77.1,197.5,260.0,132.5
27156.0,Michal Marciniewski,M,Raw,22.5,104.36,230.0,290.0,155.0
28075.0,Daniel Pintor,M,Wraps,27.0,96.15,195.0,210.0,137.5
24833.0,Ryan DeCaires,M,Wraps,22.0,88.54,219.99,192.78,124.74
14853.0,Elizabeth Grundy,F,Multi-ply,51.0,55.97,167.83,158.76,108.86
18936.0,Will Hobbs,M,Single-ply,32.0,107.32,292.5,250.0,200.0
7898.0,James Mosley,M,Raw,26.0,89.2,205.0,257.5,142.5
11070.0,Jacob Avalos Jr,M,Wraps,16.0,83.91,107.5,142.5,75.0
29863.0,Jamee Mansanas,F,Raw,25.0,87.0,147.5,172.5,75.0
25820.0,Tess Whelan,F,Raw,20.5,61.6,90.0,100.0,50.0
5139.0,Johanna Kankus,F,Raw,27.5,70.95,155.0,167.5,102.5
4890.0,Tunde Olajos,F,Raw,25.5,81.16,147.5,140.0,90.0
4186.0,Jessie Swanson,M,Raw,24.5,116.7,237.5,245.0,182.5
22266.0,Henrik Franzen,M,Raw,32.5,99.0,270.0,302.5,180.0
14088.0,Dmitriy Kistanov,M,Wraps,24.0,66.6,190.0,220.0,150.0
13637.0,Sheldon Lobo,M,Raw,20.5,91.4,172.5,210.0,125.0
6904.0,Erv Domanski,M,Multi-ply,43.0,89.2,330.0,280.0,200.0
14809.0,Thomas Bitner,M,Wraps,27.0,109.77,265.35,265.35,158.76
4788.0,Elijah Ball,M,Raw,16.0,85.9,145.0,200.0,100.0
741.0,Tommy Upp,M,Raw,39.0,90.9,120.0,160.0,95.0
2797.0,Marvin Ma,M,Raw,24.0,88.5,165.0,167.5,82.5
6657.0,Cynthia Hochstetler,F,Raw,55.0,67.44,85.0,125.0,65.0
29962.0,Kinsavanh Daranykone,M,Raw,20.0,81.2,152.5,207.5,102.5
2549.0,Arthur Fu,M,Single-ply,61.0,73.57,195.0,230.0,145.0
28468.0,Beau Moore,M,Wraps,50.0,170.0,332.5,320.0,227.5
19064.0,Kate Murawski,F,Raw,27.0,81.3,130.0,160.0,55.0
16415.0,Georgia Gentle,F,Raw,20.0,63.0,112.5,135.0,57.5
25812.0,Mariham Wassef,F,Raw,21.5,75.8,110.0,127.5,50.0
5225.0,Eric Ratzmann,M,Multi-ply,45.0,143.79,280.0,245.0,170.0
21095.0,Bebe Burns,F,Single-ply,74.5,51.54,75.0,85.0,51.0
22859.0,Luisa Coronado,F,Single-ply,19.5,64.4,127.5,137.5,82.5
24649.0,Dan Harrison,M,Raw,27.0,134.0,265.0,275.0,167.5
28389.0,Chad Drecksel,M,Single-ply,62.0,110.0,265.0,260.0,197.5
2496.0,Kevin Miller,M,Wraps,25.0,107.3,282.5,302.5,165.0
22286.0,LS McClain,M,Raw,38.5,92.83,300.0,320.0,220.0
11248.0,Matthew Lipscomb,M,Wraps,44.0,108.3,272.5,272.5,175.0
13133.0,Randi Lindstrom,F,Raw,33.5,82.2,125.0,177.5,72.5
19100.0,David Johnston,M,Raw,24.5,91.75,145.0,155.0,102.5
8922.0,Calvin Ma,M,Raw,25.0,74.75,160.0,215.0,97.5
26133.0,Lynne Homan,F,Raw,54.5,56.7,90.0,125.0,65.0
26979.0,Eric Hixson,M,Raw,33.0,100.0,257.5,265.0,195.0
29118.0,Destiny Grissom,F,Wraps,19.0,56.0,100.0,120.0,45.0
3106.0,Alana Malone,F,Raw,11.5,49.1,35.0,62.5,25.0
10650.0,Zachary Parker,M,Wraps,26.0,81.4,240.0,295.0,145.0
6428.0,Judd Whitney,M,Raw,29.0,82.0,167.5,227.5,110.0
1827.0,Alessia Rodina,F,Single-ply,41.5,56.36,160.0,160.0,80.0
16790.0,Angela Martinez,F,Single-ply,33.5,84.0,207.5,187.5,115.0
640.0,Mathew White,M,Wraps,30.0,88.0,215.46,244.94,151.95
19574.0,Andrea Rogers,F,Raw,37.0,77.3,65.0,105.0,45.0
11813.0,Tasha Williams,F,Raw,42.5,81.06,150.0,205.0,102.5
29567.0,Nicki I'Anson,F,Single-ply,,87.82,185.0,167.5,138.0
25553.0,Beth Slotnick,F,Raw,28.5,56.6,115.0,137.5,70.0
24339.0,Corey Greenberg,M,Raw,20.5,81.5,212.5,272.5,147.5
13278.0,Richard Manjarrez,M,Raw,23.0,97.9,192.5,215.0,147.5
29773.0,David Crater,M,Wraps,43.0,107.6,287.5,260.0,182.5
14108.0,Zachary Mendoza,M,Raw,21.5,86.1,207.5,260.0,120.0
22016.0,Ericka Mahler,F,Wraps,39.0,88.9,182.5,200.0,117.5
953.0,Mohammed-Azamathulla Mukarrum,M,Wraps,39.0,101.7,255.0,292.5,152.5
25328.0,Emma Anglehart,F,Single-ply,15.5,57.97,122.5,127.0,45.4
4634.0,Logan Solano,M,Wraps,24.0,122.6,302.5,287.5,172.5
2029.0,Luca Piras,M,Raw,30.5,92.95,200.0,240.0,127.5
9791.0,Stephen King,M,Raw,53.5,81.8,202.5,220.0,100.0
22114.0,Sam Nayef,M,Wraps,28.0,82.0,200.0,220.0,110.0
20351.0,Troy Palmer,M,Raw,37.5,90.9,35.0,120.0,57.5
3049.0,Christian Garcilazo,M,Wraps,24.0,80.9,197.5,250.0,140.0
17427.0,Rohan Jobanputra,M,Raw,21.0,82.46,137.5,167.5,77.5
26999.0,Rebecca Draper,F,Raw,27.5,62.0,75.0,110.0,45.0
9051.0,Lucas Anderson,M,Raw,18.5,70.0,127.5,167.5,92.5
17657.0,Bradley Straw,M,Raw,17.5,87.7,185.0,210.0,112.5
5068.0,Robert Henritze,M,Wraps,22.0,99.7,217.5,250.0,162.5
20136.0,Zachary Pederson,M,Raw,22.0,82.1,195.0,242.5,125.0
2310.0,Iman Rogacion,M,Raw,20.0,78.6,167.5,210.0,115.0
13632.0,Phil Frost,M,Single-ply,53.5,113.82,245.0,242.5,190.0
28318.0,Lucas Dunham,M,Raw,25.0,80.7,195.0,242.5,137.5
16919.0,Jessica Nagoshi,F,Raw,33.0,67.45,105.0,167.5,72.5
12425.0,Mary Grace Heying,F,Single-ply,17.5,88.0,122.5,125.0,77.5
19316.0,Jonathan Rushing,M,Single-ply,17.5,101.4,315.0,275.0,162.5
5286.0,Terry Davis,M,Multi-ply,59.0,120.2,339.99,265.0,195.0
29948.0,Jamie Corcoran,M,Raw,29.5,91.7,200.0,220.0,135.0
26903.0,Caden Malbrough,M,Single-ply,18.5,81.6,205.0,240.0,152.5
28152.0,Joshua Toloza,M,Raw,23.0,119.25,215.0,232.5,135.0
15811.0,Courtney Lawrenz,F,Raw,,60.0,112.5,162.5,65.0
1202.0,Chelsea Wrzesinski,F,Raw,26.5,60.9,45.0,45.0,45.0
28415.0,Ashley Bell,F,Raw,28.5,92.65,137.5,172.5,62.5
480.0,Anthony Chiarelli,M,Raw,32.5,103.1,227.5,267.5,135.0
12821.0,Jessie Lindsey,M,Wraps,38.0,78.8,185.0,205.0,122.5
14285.0,Linnea Harrison,F,Raw,23.0,70.08,105.0,137.5,60.0
26802.0,Scott Roberts,M,Raw,50.0,99.4,272.5,285.0,147.5
22585.0,Heather Rowe,F,Raw,26.5,84.0,127.5,145.0,57.5
9681.0,Brett Wondra,M,Raw,32.0,98.75,245.0,230.0,120.0
14756.0,George Canning,M,Wraps,,98.1,175.0,200.0,100.0
8650.0,Andrew Harris,M,Raw,18.0,97.1,160.0,235.0,130.0
1322.0,Cody Herdman,M,Raw,14.5,115.16,137.5,160.0,70.0
13308.0,Shane Nutt,M,Raw,16.5,82.4,242.5,265.0,125.0
16541.0,Matt Hensel,M,Raw,39.0,99.1,182.5,210.0,120.0
29268.0,Julie McMahan,F,Wraps,17.0,96.9,122.5,140.0,57.5
15986.0,Luca Brusamolino,M,Raw,36.5,81.1,170.0,200.0,102.5
10071.0,Ab Bruggink,M,Single-ply,38.5,81.9,272.5,282.5,180.0
22421.0,Caleb Sommer,M,Raw,28.0,99.25,207.5,285.0,132.5
8013.0,John Kimball,M,Raw,27.5,101.0,217.5,272.5,137.5
17936.0,Katie Gould,F,Raw,31.5,67.3,115.0,125.0,67.5
5678.0,Joe Norman,M,Single-ply,49.0,114.9,330.0,280.5,212.5
19125.0,Malcom Moses-Hampton,M,Raw,25.0,90.0,247.5,292.5,170.0
9128.0,Dustin Johnson,M,Multi-ply,29.0,99.4,372.5,295.0,255.0
7495.0,Ruthie Luna,F,Raw,25.5,68.4,110.0,137.5,67.5
13638.0,Albert Maldonado Jr,M,Wraps,34.0,137.9,167.5,222.5,130.0
28204.0,Richard Mayes,M,Raw,51.0,125.5,227.5,262.5,182.5
22975.0,Anjanette Beard,F,Wraps,44.0,71.6,100.0,125.0,67.5
28866.0,Chris Lukefahr,M,Raw,30.0,80.5,237.5,272.5,177.5
20801.0,Alyssa Dosier,F,Raw,27.0,64.7,117.5,155.0,57.5
13063.0,Elias Sanchez,M,Raw,26.0,74.3,190.0,230.0,120.0
927.0,Jacinta Da Cruz,F,Raw,,69.75,130.0,142.5,57.5
8058.0,Bob Benedix,M,Single-ply,47.0,82.1,290.0,255.0,152.5
7936.0,Ruben Ramirez,M,Raw,20.0,88.36,240.0,242.5,135.0
11932.0,Lucy O'Shaughnessy,F,Raw,24.5,69.4,120.0,140.0,62.5
16635.0,John Kennedy,M,Raw,47.5,86.9,140.0,182.5,100.0
23743.0,Idali Barron,F,Wraps,24.0,56.3,92.5,130.0,55.0
22171.0,Antonio Marquez,M,Raw,19.5,129.8,232.5,277.5,172.5
24246.0,Marrisa Mazza,F,Raw,23.0,65.77,92.5,100.0,47.5
16135.0,Elizabeth Hughes,F,Wraps,29.0,76.97,177.5,175.0,107.5
26554.0,Gigi Sawal,F,Raw,40.5,56.2,90.0,142.5,50.0
8047.0,Lee Domingo,M,Raw,25.0,81.5,197.5,230.0,117.5
13845.0,Jaimes Spring,M,Raw,22.0,88.18,160.0,180.0,117.5
20869.0,Krystal Schankowitz,F,Wraps,25.0,63.8,150.0,157.5,65.0
22784.0,Neil Ypil,M,Raw,23.0,65.5,165.0,202.5,107.5
15575.0,Jeff Mullins,M,Raw,27.0,98.0,205.0,220.0,137.5
26596.0,Josh Maish,M,Wraps,36.0,121.5,267.5,280.0,192.5
